10000 40000
3720 2938 355
2550 4896 377
7178 31 135
1874 2693 407
7551 6735 258
5426 5283 423
312 9886 309
8728 9933 391
7267 7781 339
2613 1768 159
7658 4882 305
3959 5917 142
8478 3589 421
5287 439 476
7122 4057 248
3777 5106 436
7758 3625 229
3439 2181 132
9152 670 15
8729 7537 79
1281 4824 241
2785 3159 213
5842 4368 106
9974 2421 339
2516 8403 209
7956 8053 468
7723 1645 298
7129 9969 307
7746 7322 250
797 9216 54
7429 1062 42
2649 4378 10
9569 3385 397
7576 5380 242
3448 7157 242
2053 4845 365
3310 7457 129
4665 3615 29
3518 7939 297
5483 7573 127
4150 1612 56
7471 9837 434
6748 6215 472
9503 1185 325
3819 886 427
7619 4403 132
9846 3812 219
1015 3448 359
6695 700 419
8929 637 230
40 1325 334
9107 3674 265
21 7625 133
7748 5789 332
9566 3516 277
7742 4324 496
6353 3238 262
6879 5882 364
5417 3057 430
7779 3950 14
6764 6741 144
5389 2965 427
2927 1263 328
8562 5994 471
5541 7558 134
5332 2590 235
9457 1736 60
6197 3491 262
2711 9866 351
6799 931 285
9430 3231 162
5827 3053 156
1481 9175 66
8903 7433 178
2283 894 140
7901 4327 384
9182 710 390
3810 2945 159
3605 8947 232
9470 2613 258
486 2624 249
6341 9288 184
511 7548 347
9864 5242 303
8456 9839 361
8709 7731 218
3443 7209 382
9255 7428 78
6922 3268 45
1768 4190 77
2366 546 239
6383 871 461
8612 8392 115
188 1473 220
7083 9266 436
2699 6477 414
7010 7256 470
3683 7194 122
5637 2972 66
5461 7421 141
205 4041 255
3549 5104 49
7819 3420 270
2901 7978 201
2647 2203 190
2623 4852 148
2271 5345 50
6482 9508 24
4517 7372 189
8775 6766 20
7458 346 428
5425 9363 383
4758 2457 11
6128 8937 359
5931 7269 295
5590 6522 476
9221 4906 438
4289 2633 475
4699 307 413
1420 8083 493
8811 4442 479
4682 2232 222
586 9933 459
3084 7555 166
995 1763 459
4994 3154 183
2235 269 76
1002 2705 250
4991 2378 156
3348 5300 308
4821 8153 315
7164 3077 10
7185 3758 312
2326 6944 46
8194 9323 147
3567 4967 165
9529 2648 423
8111 3177 418
5788 9543 343
8399 4298 384
6904 7784 103
3660 6052 215
7580 1375 336
1738 3183 215
8675 5561 471
1017 9798 82
3304 2708 190
6140 3945 430
146 9490 418
2729 3009 334
5991 1363 437
211 5518 266
554 9413 38
9136 3445 404
1296 3707 313
6710 7752 293
1172 5437 100
8693 2403 31
4557 7515 424
6141 1845 203
313 9746 490
1244 5380 89
8321 8765 459
1983 853 166
8687 5420 423
7984 5451 260
387 8676 280
5823 1000 448
8058 8196 142
3497 1852 395
6240 4985 461
8968 9037 352
8867 937 457
2363 8080 280
1777 7355 271
2090 3044 291
4102 6218 277
5450 3635 70
4726 3713 89
1916 1137 262
4165 8012 32
5089 6439 264
9920 8362 314
212 3876 272
1209 8549 495
6238 7410 40
1308 5364 483
5411 6859 469
3713 8369 445
2671 5799 186
9765 3297 72
6181 4296 478
2872 8084 500
8133 8171 136
7700 4453 114
1730 6153 69
4229 5789 380
1268 5174 46
2391 1685 427
1177 9067 124
6387 6817 435
9985 8445 25
2932 6182 40
4955 3671 285
3123 1820 153
420 2560 6
9515 6258 39
5430 7154 112
6757 1486 280
1699 9561 20
4679 9617 320
5490 5735 244
4718 2545 339
9129 9038 388
7104 8572 426
7553 6540 310
9326 844 292
9606 484 218
3876 448 2
7105 8103 102
2696 5589 267
5209 1950 489
349 9367 311
3944 7524 475
2050 4294 472
6234 375 457
4165 9690 327
5352 1157 115
5232 8971 468
2797 5524 195
8177 9421 383
4805 8650 318
6564 2670 58
7381 2257 480
2729 7162 498
6516 3114 454
6952 1845 250
5075 3869 260
9807 8414 486
3627 3926 398
3705 9569 77
3232 630 124
2433 818 20
5641 4781 307
8111 6822 437
2693 4070 416
9675 8911 232
8395 6112 268
5135 9316 389
2059 3740 175
6571 8856 274
4776 7901 444
352 2948 359
873 3421 333
5280 7391 317
3299 7709 383
3818 5042 451
7503 1507 178
3739 2466 489
6926 5725 257
881 6358 154
2319 4613 206
7621 7049 94
6468 5379 307
324 6268 325
6920 571 263
5916 7124 318
7463 8483 1
1008 6512 150
4891 8840 84
6097 7416 6
7462 5241 224
247 3697 400
323 1824 476
8694 3855 346
6773 408 111
4746 8599 454
6559 7220 168
1948 3210 5
3989 6602 274
7686 917 414
8612 1982 53
6730 1409 204
5402 8457 155
2898 3577 245
3052 219 36
3391 7373 459
8190 712 37
7047 6693 473
898 4076 347
2993 185 483
316 3419 30
2727 2735 281
7048 7042 414
2461 5556 310
2923 332 38
5890 6486 254
7648 1941 176
2471 1693 286
4520 1047 292
2610 9574 297
1936 3861 349
2799 166 404
5378 79 361
4851 4080 265
8807 7130 341
3143 3794 132
4447 7028 32
9084 2213 55
5979 7123 494
7531 6596 424
9863 3400 336
9853 2399 172
6458 5605 280
2854 1133 122
2269 2823 235
346 4333 257
1346 4586 321
7564 9081 4
875 9503 293
8781 1424 325
8381 2963 376
9951 3767 425
4373 8822 381
8801 3597 52
8120 5454 230
3249 4513 418
9966 964 67
9787 8654 97
5938 6357 419
2248 8672 201
4277 9261 175
1645 3046 386
4429 1081 488
9242 5984 100
8729 4403 309
544 3729 347
2748 5202 442
1722 2359 265
3993 4275 212
982 9304 485
6693 9134 364
1024 3104 124
8744 1744 161
901 3011 19
3409 9407 477
131 384 151
8402 5966 126
9464 8375 362
4761 767 337
2381 4830 442
2471 540 72
713 7836 292
549 8633 3
689 6502 303
748 5020 197
8511 8060 367
7966 3193 61
3193 3320 91
6214 4318 320
5881 2517 372
9777 8207 79
3017 3681 405
7743 2193 411
7845 2302 176
4430 8432 431
2293 2436 230
1177 1444 134
3042 9324 476
3055 6532 66
8217 9983 375
1994 3455 424
1954 1172 117
8684 7927 391
1657 3201 424
8260 2731 429
1390 5550 366
2967 8763 41
5074 8531 245
7964 2606 371
1776 1061 43
2841 7707 96
7353 5837 394
6004 9102 5
4814 9533 239
9766 9568 217
1272 1271 50
13 4613 51
2929 1479 421
1491 8083 281
2292 9289 90
1038 8993 86
2897 3565 482
1491 3060 279
7785 3483 415
3745 1655 80
1719 6684 259
5315 6677 169
5307 5545 431
9910 2222 62
4402 1599 49
9421 7846 237
3568 5517 342
2512 5301 188
6635 8792 335
3927 4390 303
6703 4271 342
5494 7847 216
4825 4832 427
6614 5528 151
1472 510 57
4885 3525 24
2719 5684 84
5674 9564 192
4905 1241 410
9256 9006 285
7242 5174 383
3874 4394 195
7202 9858 228
118 9605 24
1333 14 31
8673 972 499
2124 178 255
6450 3609 494
4791 894 408
1334 9744 49
2237 8403 147
7458 8757 9
1253 7783 67
8194 3547 218
41 6246 66
8665 9173 258
9147 4085 230
1459 415 439
6160 5285 104
7048 9135 261
2721 9571 34
4124 3854 224
7453 7274 145
2477 1793 383
6421 8926 153
8797 3191 211
7742 8632 306
3726 9088 159
6613 5886 90
4430 6724 253
6611 1706 230
1338 4838 192
7113 8311 255
2131 66 59
2980 7178 322
904 6395 290
1274 2015 197
1616 5802 106
3284 6410 499
3804 3977 0
4493 9468 154
3855 2004 313
4775 3838 216
5526 3478 171
8439 9517 265
500 4907 141
4517 6822 497
8709 557 334
2323 7565 279
1514 4809 430
6608 9467 473
1247 7550 304
1089 6667 199
7744 1074 171
6612 4006 188
8 9009 50
906 6115 77
6804 2050 378
9961 4106 446
3407 6279 390
2757 9922 110
7045 5377 460
7916 2860 174
4879 6141 66
2634 3422 186
458 5190 174
6480 908 109
3694 3422 38
2833 7055 217
5481 516 217
9051 4442 60
9484 7147 443
9026 7214 40
8956 9216 294
8731 2867 365
6326 7361 256
997 1004 482
3488 8041 113
4016 9943 144
5372 5408 83
5513 714 204
1328 3335 384
6005 3269 142
1877 4271 328
9639 7895 16
5291 6372 205
9625 7958 231
7089 1940 162
6373 5735 416
7795 1068 36
9923 1669 47
3488 5496 277
835 623 257
3699 9333 298
2177 2435 151
7637 3097 148
406 8654 97
9775 1079 111
2711 9872 44
1432 3515 270
9179 1685 424
5247 1081 266
4042 9547 407
9877 8728 406
2928 1384 123
8748 2758 300
3004 8635 478
4151 1478 317
172 8157 16
9149 9586 183
3131 755 268
6580 5674 244
9858 6535 146
3796 1905 356
1681 4778 480
4071 5421 177
6260 398 281
8996 6832 102
3854 3015 51
4685 6296 250
307 7766 364
4348 7023 266
5141 9963 277
9662 4549 352
7320 2553 488
4616 3376 368
3194 8826 188
7755 1216 305
650 4028 124
8915 7342 355
7427 5631 415
352 3888 275
8722 9306 401
3266 6658 387
9529 2620 130
8875 3088 408
4288 1301 475
4278 9689 445
2067 386 92
9928 4615 275
3406 7136 83
8867 1692 136
330 2624 92
8300 4477 127
2448 7308 14
3323 8494 19
4535 9303 77
1730 7834 235
6164 6921 51
3581 1602 406
615 1054 145
770 3491 150
454 2421 293
2250 2181 290
7801 5372 57
6028 9528 405
5171 6756 351
4984 4371 441
6388 3910 325
1763 4530 155
7522 1924 353
3109 9621 238
1492 9613 353
9353 8118 196
5813 2493 145
2726 4927 467
4119 8192 19
7418 5480 348
5277 9934 435
3485 2590 386
4414 7817 460
3173 8962 254
8436 6344 104
9185 5072 1
6781 336 136
1244 546 245
3683 4268 259
4983 2216 151
3148 5240 122
5374 6141 213
1379 1176 218
613 6626 394
783 6691 182
8197 3597 402
2131 7478 217
3599 8357 375
988 9974 130
7077 4598 89
3764 5795 288
1132 4426 449
1109 1800 155
7806 7840 500
1626 8368 172
1125 3405 500
5558 6268 458
6234 3658 233
3562 4041 155
5221 1428 489
7216 1619 403
236 9191 5
7419 8773 410
6664 4247 422
5414 8350 307
3594 2135 339
9126 8548 131
3934 3376 235
6616 7440 223
57 7756 172
1661 3793 356
1379 6571 410
5553 7312 363
6552 9073 336
3139 3697 204
131 9105 431
5895 4191 493
7832 7540 193
8914 802 116
9126 5812 294
1127 3174 183
3005 3791 181
7011 292 323
4886 5698 491
1754 9651 269
9641 9683 412
5014 7876 360
4051 6349 381
8632 7433 306
6052 3087 298
1289 7846 274
9441 7643 390
4246 3181 152
1316 4253 462
1587 2655 350
5175 8423 100
6113 9637 3
650 1150 184
4170 1544 54
4232 6935 390
7078 2649 136
7094 5518 312
6972 4075 439
1790 6207 396
1992 9754 62
962 612 332
6621 4278 113
7626 9101 141
2312 5936 107
9331 5587 294
3050 8673 274
6872 998 61
5987 6872 196
9818 3672 36
7218 1932 202
2210 3910 139
2304 6994 161
9904 3050 395
1671 387 41
8239 9455 474
5893 6736 53
2775 6617 69
1700 3256 335
3609 4357 296
9745 5888 295
732 8073 410
8728 4409 91
242 2473 207
8130 535 323
5592 651 429
862 9678 71
215 9373 437
1649 2525 352
6024 5204 448
5407 7231 306
3410 9236 200
5189 4547 301
6445 9418 343
5413 8589 338
3796 3789 435
7547 5303 496
127 7154 477
3207 11 200
1902 1196 110
2083 2338 66
6151 2150 222
4878 873 29
7495 152 363
2365 3618 455
4305 666 143
5035 2543 210
2889 1556 290
4276 4962 83
2452 4202 8
7679 4996 411
8375 5804 148
3014 82 301
4807 9118 345
2872 2534 133
7337 5876 205
5741 4185 398
991 914 46
8326 755 189
4822 1622 395
6808 2891 393
16 735 342
804 1238 194
8726 1182 234
9585 1283 219
555 5982 159
4025 8672 398
7005 531 379
1251 6844 65
9180 2799 317
7063 2935 253
2146 704 125
9434 4065 412
5949 69 23
4094 7408 480
6487 7039 470
77 4284 282
4083 1935 199
602 1676 362
4936 9324 115
2504 4522 370
3765 9760 463
8715 8267 248
3276 7953 110
4461 8508 300
7354 981 207
1256 3727 201
8669 3472 205
9134 7758 421
3020 5097 104
3259 4104 480
4908 8780 214
2353 8802 476
6604 2770 143
509 32 377
2214 6613 364
7324 9034 180
5275 909 2
1983 1958 1
758 5190 251
5561 8841 209
8952 8634 125
2244 1482 132
6444 4519 271
8789 2181 232
6822 7396 109
923 8822 409
3568 3348 244
3349 6151 462
9393 8577 400
8915 9855 405
1774 7420 475
9589 1304 369
7979 5057 168
5673 4407 243
9197 6367 373
2411 492 468
226 9135 150
3697 7211 279
7002 2938 252
2157 5268 438
6106 4653 64
8763 5811 476
7623 3236 444
8672 4229 203
2617 7040 210
8024 3605 454
6361 7611 381
3915 2254 208
4037 7733 342
1551 6482 469
2160 363 181
554 7408 32
8394 9011 210
4130 1199 98
3612 4530 472
3120 1510 327
1032 8971 347
6845 2812 133
673 8597 134
1468 4918 394
3291 8693 415
3346 6952 129
4142 459 103
2729 9453 121
3816 8563 264
4539 2266 129
8852 8467 350
4619 3566 117
7477 7274 225
9127 974 480
4005 5407 120
4724 488 10
4088 3834 47
8733 8111 100
2789 2772 254
7638 4653 486
1294 2224 349
8141 5081 351
1928 2376 377
4541 4470 162
5756 241 458
2219 4790 350
8495 2416 244
898 9405 149
6107 7108 393
8377 4508 252
5533 1855 399
1737 1775 68
6829 3038 345
7348 88 198
820 3928 172
2167 5169 120
2834 3176 436
1009 394 141
8100 9009 202
1010 6173 244
7899 7212 260
4020 4193 473
9357 7669 53
5681 7280 330
8046 1507 173
7606 5497 201
7290 1384 335
2372 7378 332
9984 318 427
4367 9394 339
8377 9508 337
3059 550 192
5418 5869 336
466 7289 37
3086 4388 93
6789 1247 413
8852 9561 52
3894 5150 326
4789 6901 243
432 2906 456
2514 554 88
4271 252 281
8347 3355 357
1389 3596 444
6593 3361 392
9774 6408 358
1716 2093 453
1794 6647 53
6991 6897 377
5209 2216 356
7488 4476 422
2323 5127 222
2568 2172 87
4824 8010 329
4668 2071 266
2232 9848 54
2882 6201 367
7184 8835 178
4384 3285 323
6802 8807 126
3481 1085 33
3202 1785 197
848 2112 468
7318 45 167
5765 3451 146
1828 7439 158
8256 1691 390
5988 2087 420
5148 3270 61
5981 911 6
7989 949 176
7918 7441 304
7075 3822 266
6063 8680 239
946 8018 225
6225 766 79
230 5626 26
4801 5597 332
7910 3751 268
2298 4832 388
5750 4979 467
6941 9427 331
4511 2318 50
3409 1797 39
6765 1869 385
4079 7785 53
2199 524 480
4202 5848 254
6083 2902 475
6550 3860 82
5035 7342 498
2465 5804 332
5391 4443 396
6427 2770 389
7630 9923 269
4845 739 127
3120 5655 127
5362 5630 459
5765 9368 102
2705 8946 266
216 3688 45
6239 4845 453
6105 5669 162
371 1862 63
5928 1494 400
5397 5429 20
1828 7575 402
5996 5547 290
6402 4947 45
1443 529 13
9327 9853 393
9613 3908 283
1730 628 221
9790 3146 53
4142 4240 102
1410 3983 1
2798 6004 396
4000 9270 319
5750 6182 17
3510 5872 251
5328 8267 63
8172 1146 302
2722 4490 20
3825 4229 330
8070 6625 275
414 4739 301
5825 9093 304
2767 3976 223
3521 2345 189
290 1495 378
1430 1647 124
583 3532 340
3268 8742 100
2150 9911 352
2897 6265 312
4122 9937 279
9151 4336 73
1336 8887 383
5613 8609 347
4306 4216 499
8427 4239 293
710 6261 205
9135 6952 436
4676 7115 55
881 5847 444
4176 8001 214
8261 9580 276
8017 4649 121
4958 1037 38
478 3979 190
2403 220 279
6812 5873 84
287 7609 70
9891 9842 181
1733 1011 471
1709 9536 152
3247 7379 43
1834 6117 137
1884 7019 106
8421 5626 283
2612 8606 41
6419 3050 46
9952 4833 5
7155 5829 271
695 5003 265
4081 4666 60
7994 859 269
4560 6093 470
663 6713 35
1818 1449 152
639 9618 259
2875 7089 362
6849 9172 438
5682 730 5
9947 8449 238
6986 3904 270
3771 7019 476
6439 8089 418
712 3553 293
8375 7700 353
5933 1836 173
3036 5804 483
5040 8714 449
7558 1707 180
6680 8389 300
3390 8801 389
2138 3681 243
8498 5454 182
681 3698 122
6540 3730 8
4890 8988 314
1756 8477 496
6223 5210 428
3645 6911 78
2572 84 103
2761 5332 419
7616 4826 358
2446 6885 314
3802 4135 319
6795 6034 173
8726 2292 343
9585 1968 193
5278 8175 177
7064 763 473
2809 4972 85
5837 9971 354
3678 9779 222
5948 7215 219
3659 7774 273
8483 9837 333
1213 3023 384
8972 7877 200
8863 9509 459
8381 3232 131
3622 7144 353
2226 9681 73
5111 2335 301
142 1153 333
584 4187 451
2502 7244 106
6993 9569 336
9799 1307 132
7056 3414 183
8433 9738 244
7025 1090 469
1555 4572 141
534 4493 311
7494 3809 500
6640 3228 414
7750 6893 263
128 7230 417
2036 9975 199
4492 6674 205
1680 735 231
721 3112 344
4262 3203 105
8993 4870 69
6949 2034 43
8660 5682 14
818 3489 259
1448 5988 244
364 7024 192
7297 7130 414
3017 1885 337
6366 2207 447
8019 7338 420
4366 1718 63
6785 1500 71
8056 9702 488
5362 4632 408
1576 2649 451
391 5900 68
603 2726 28
3388 9465 319
3295 8632 356
1279 7350 133
4598 5199 477
9298 8566 224
7572 5459 189
1401 4576 337
9954 4598 381
6978 2971 180
9028 2850 50
5450 3496 462
2695 1455 104
7608 3926 254
9953 3862 64
3402 996 150
9402 7871 446
5177 546 164
1692 8224 239
3667 2335 461
7547 8013 360
5084 6348 406
3513 9028 25
185 1761 67
3125 7358 241
1198 1023 76
1108 2790 91
7492 5588 228
1635 1662 95
4265 4789 58
386 5713 148
7361 9054 380
3005 5491 87
4612 6550 359
3676 8335 406
8656 4760 38
6767 1994 475
3647 1046 95
8364 7354 414
2619 6609 127
9223 9706 85
1128 7033 116
7624 2266 213
6392 7469 305
5088 3913 191
1313 2538 371
898 4889 24
3116 1205 219
6000 3386 12
3291 5637 403
4255 8384 286
9496 9937 250
3162 6714 42
5321 6786 14
6073 7000 391
113 755 214
3562 3620 278
8315 5228 275
3225 5588 326
7985 7157 331
4076 2690 219
8719 3281 352
6198 885 78
5702 9579 321
2286 8560 255
1965 9235 106
6035 987 275
6347 5662 366
1825 8604 82
445 5520 401
6942 641 356
4315 797 300
3267 8335 141
1428 5270 89
3943 8570 449
9602 9780 498
8800 5992 454
5593 7153 283
8489 3181 69
8427 9904 323
870 1798 83
7219 5563 99
1804 1269 468
1677 595 362
3604 8704 220
1018 4741 60
8666 5102 328
2573 9429 134
3369 1905 16
8698 1882 58
1153 4253 43
5204 2956 265
6407 4315 441
9460 7506 13
8767 9570 304
8528 5055 97
841 5166 250
8868 6860 108
5039 3750 8
7891 7297 418
7393 3533 363
7115 8498 316
8903 6799 172
5147 5702 282
6797 7544 245
7503 5654 202
5277 8641 158
103 5939 263
6952 9688 481
291 8105 243
1443 3590 405
6370 1305 307
3108 718 79
4812 3063 59
3520 2005 319
5700 971 58
3401 9055 99
475 484 55
863 367 256
9848 7892 331
2142 9111 74
1419 8255 3
4196 4870 247
1617 7561 106
1371 1006 416
1636 9120 414
8070 1089 157
5152 3980 132
5481 746 459
4349 8419 237
7778 5961 85
9364 2888 100
2869 2314 34
1038 2119 269
5142 9018 257
6043 9505 88
4264 7052 0
9295 969 389
790 3655 476
5552 5006 448
846 74 288
6249 543 332
4607 9539 252
8125 1971 272
5697 1674 185
5542 8206 277
8380 9115 61
2340 3952 29
4842 5337 462
2762 9042 88
9481 6580 33
2974 5758 195
7623 8236 169
4228 7743 77
8050 2716 153
5016 1629 360
7217 1503 328
6151 7045 467
9103 2074 429
9416 9862 249
647 4439 374
1656 1857 53
3012 4604 458
4295 6546 357
8874 497 110
287 1607 289
3217 6055 413
9592 6243 436
213 1882 142
8717 300 238
5201 1655 282
2213 1728 52
7244 5700 396
4311 5479 141
1822 4189 230
270 3871 436
2618 2020 78
8064 6475 433
1925 3301 282
2844 568 124
8380 8151 275
6709 3024 413
7504 7272 274
9908 707 14
8381 1160 205
5030 4167 232
4676 9608 197
357 8213 178
254 9490 468
6696 5055 281
9106 8112 47
4220 3957 424
4427 3603 324
3881 4034 394
6688 1225 213
4980 2963 120
1212 5909 335
7942 8094 282
96 9348 496
7176 7036 57
8392 7888 361
2868 7241 222
3123 9656 167
6264 2310 180
7269 3343 17
384 6847 462
3372 7998 77
7757 2682 63
3523 665 34
6391 5288 462
9238 776 459
5586 2453 125
961 7381 174
8416 3124 457
7806 3809 268
5721 6772 258
1554 5055 41
87 6914 397
3910 2828 252
5207 9678 395
151 3149 95
3495 695 403
2502 8999 70
5872 6615 329
5461 3246 4
7746 9011 277
4826 5529 123
1866 625 187
724 5972 437
5936 6523 193
8940 3426 457
9800 834 51
8665 5044 381
4541 1367 356
1419 6906 429
1993 7172 18
149 448 120
869 3710 419
9519 4360 112
8459 6071 57
1521 4748 81
4146 848 217
6413 6631 388
3364 3459 274
6812 8767 309
3170 9282 117
6220 4596 0
4533 1228 42
9951 4393 324
8432 340 88
1258 6474 100
786 2069 194
1214 991 265
9538 4742 150
6373 805 44
5605 5293 130
6642 8338 106
7500 9704 121
8553 8539 209
9550 6061 313
6302 7901 259
8581 4218 326
8338 9010 258
3984 3941 457
818 7545 34
7423 8764 118
7896 9469 205
6749 5544 464
8845 8193 365
258 9865 198
6793 2766 308
2040 5606 202
352 1595 258
7325 4076 428
5035 8476 278
8523 8071 65
2620 2380 32
4916 9110 156
2938 7944 417
1285 7411 249
7606 460 373
7580 6594 420
434 7816 341
6494 9874 409
9403 3756 76
9507 5381 387
3806 5309 6
2511 4489 476
3196 4469 149
5799 4675 183
8303 9929 445
3823 395 4
3560 9197 5
4616 8405 483
5890 5226 335
9745 5448 470
9577 5743 432
3647 8057 246
8019 1858 338
362 6688 249
2794 8099 490
8487 4469 60
6628 7938 149
7348 3761 369
1503 7025 10
100 1894 441
216 3334 467
5625 3212 73
4729 9200 242
5527 6859 281
7333 4761 6
5805 9172 383
3035 1565 325
7314 3068 446
1110 7891 191
8140 4122 402
2569 7781 460
5575 8641 393
8416 2592 25
708 9217 126
4943 9433 340
4017 5694 497
7382 3674 21
1703 7871 330
5192 3721 396
6979 2237 14
5258 3783 399
4401 6977 66
1381 6570 149
3580 7741 132
3402 5738 105
505 8971 65
5420 7134 372
1770 4794 487
1294 942 30
361 6055 319
2288 5359 450
2381 3878 149
1022 6577 494
2392 1775 62
6517 961 366
8118 2181 208
6201 849 117
4463 6136 279
9033 9321 137
3923 2295 149
840 850 386
7592 6937 282
9149 9859 420
1259 5183 142
5073 1953 80
2712 5599 282
4381 3883 38
3554 2515 399
2315 2511 422
709 7602 124
8837 2335 383
3888 9664 266
2446 7797 476
6040 9016 215
347 8652 412
2852 7953 48
9620 1304 262
8903 4255 87
5131 9838 395
8274 6076 45
4941 2133 130
9924 3845 9
1971 4858 179
2177 8131 434
356 327 139
8310 3029 359
3554 7201 4
6379 6115 331
241 9473 244
6274 6189 54
6906 6171 278
9629 3514 59
5533 7987 324
3453 1255 213
9278 8926 263
5622 1239 307
9222 7926 387
9785 9939 23
8120 8321 41
551 7791 41
9717 2852 416
6512 3435 473
4957 2521 491
6748 9591 244
134 3410 155
3089 70 399
4427 5518 379
9148 2547 295
6586 4978 490
9185 4490 41
4767 6357 434
404 5290 423
4556 8325 37
6397 3108 472
3576 5266 174
6403 5872 324
765 9947 355
9329 2141 156
1621 3436 451
5245 3098 430
314 6535 125
5985 2304 221
4465 5105 282
8868 9631 429
372 1060 361
5488 9308 312
3591 8280 162
3864 74 254
1335 7936 236
4165 1140 442
7023 1891 57
2808 6828 94
2795 8946 451
8306 7355 342
8903 2151 385
8805 6115 289
2574 6101 67
302 8965 16
8342 6411 356
2095 3016 103
8005 9385 135
1461 4432 93
1621 5158 40
1502 8272 174
7147 3893 247
2314 1782 167
4898 9900 450
64 5980 7
5944 9130 254
1654 6153 275
5164 4998 324
9914 2046 64
3480 2530 8
8727 1693 293
4038 2209 284
5565 1728 481
7234 7153 495
2967 8960 367
8461 6685 457
8356 4824 68
4847 2437 173
8522 9822 287
3652 6739 424
4779 5931 269
6827 2854 104
2874 8475 315
5285 1219 301
221 1192 314
7328 3195 78
9564 8464 386
7302 1749 444
